_id,Source,Source_ID,Location,Artist,Title,Medium,ArtForm,Status,ImageName,ImageURL,ThumbURL,ImageAltText,WARD,WARD_FULLNAME,YEAR_INSTALLED,Description,OwnedBy,CommissionedBy,PublicArtConsultant,ImageOrientation,ExternalLink,ExternalLinkText,geometry
153,Public Art & Monuments Collection - City-Owned,30,Lawrence Avenue and Bellamy Road,Unknown,Tabor Hill,"masonry, bronze",None,Existing,taborhill.jpg,https://www.toronto.ca/ext/pln/publicart/taborhill.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/taborhill.jpg,Image of artwork: Tabor Hill,21,Scarborough Centre,1960,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.234467, 43.759827]]}"
154,Public Art & Monuments Collection - City-Owned,39,High Park,"Hubert, Dalwood,",The Temple,stainless steel,None,Existing,thetemple.jpg,https://www.toronto.ca/ext/pln/publicart/thetemple.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/thetemple.jpg,Image of artwork: The Temple,4,Parkdale-High Park,1967,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.463773, 43.651747]]}"
155,Public Art & Monuments Collection - City-Owned,36,"Lake Shore Boulevard West and Parkside Drive, Budapest Park","Țlgyesi, Victor",Tenth Anniversary of Hungarian Uprising 1956,bronze,None,Existing,hungarianfreedom.jpg,https://www.toronto.ca/ext/pln/publicart/hungarianfreedom.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/hungarianfreedom.jpg,"Brick-paved plaza with benches, trees and Lake Ontario in the distance, featuring an abstract bronze sculpture with jagged triangles pointing towards the sky.",4,Parkdale-High Park,1966,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.448879, 43.636732]]}"
156,Public Art & Monuments Collection - City-Owned,40,High Park,"Kadishman, Menashe",Three Disks,painted steel,None,Existing,threediscs.jpg,https://www.toronto.ca/ext/pln/publicart/threediscs.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/threediscs.jpg,Image of artwork: Three Disks,4,Parkdale-High Park,1967,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.462954, 43.650397]]}"
157,Public Art & Monuments Collection - City-Owned,221,Bathurst and Vaughan,"Giroux, Christian /  Young, Daniel",Three Points Where Two Lines Meet,"aluminum, LEDs",None,Existing,threepoints.jpg,https://www.toronto.ca/ext/pln/publicart/threepoints.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/threepoints.jpg,Image of artwork: Three Points Where Two Lines Meet,12,Toronto-St. Paul's,2018,"Taking its form from the traffic island on which it sits, this artwork produces a new urban room by combining a multicoloured truss structure, the triangular plot it encloses, and an encircling sidewalk that acts as a podium and plinth. Located between the converging energies of uptown and downtown, the structure densifies an intersection already clotted with utilities, and challenges established forms of urbanism and spatial representation in Toronto.",None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41747976, 43.68105183]]}"
158,Public Art & Monuments Collection - City-Owned,45,"Yonge Street and Mill Street, York Mills Park","Wyn Wood, Elizabeth",Untitled,bronze,None,Existing,untitled_wynwood.jpg,https://www.toronto.ca/ext/pln/publicart/untitled_wynwood.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/untitled_wynwood.jpg,Image of artwork: Untitled,8,Eglinton-Lawrence,1967,None,None,The Starwood Group,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40591375, 43.74037726]]}"
159,Public Art & Monuments Collection - City-Owned,209,Tannery Rd and Front Street East,"Kawamata, Tadashi",Untitled (Toronto Lamp Posts),"lighting, steel",None,Existing,untitledlampposts1.jpg,https://www.toronto.ca/ext/pln/publicart/untitledlampposts1.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/untitledlampposts1.jpg,Image of artwork: Untitled (Toronto Lamp Posts),13,Toronto Centre,2015,"Tadashi Kawamata's Untitled (Toronto Lamp Posts) is a twelve-metre-high tower that contrasts with the orthogonal geometry of buildings, street lines and the efficiently organized public space of the new Front Street in West Don Lands. The sculpture, which invites pedestrians into its centre, is an accumulation of lampposts that appear to hold themselves together as mikado sticks just before they fall. At night, the lamps are lit with energy-efficient bulbs, creating a bright internal volume.",None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.356308, 43.653079]]}"
160,Public Art & Monuments Collection - City-Owned,23,"Keele Street and Glenlake Avenue, Lithuania Park",Unknown,War Memorial,masonry,None,Existing,warmemorial.jpg,https://www.toronto.ca/ext/pln/publicart/warmemorial.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/warmemorial.jpg,Image of artwork: War Memorial,4,Parkdale-High Park,1946,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46149049, 43.65830793]]}"
161,Public Art & Monuments Collection - City-Owned,208,Tannery Rd and Front Street East,"Marman, Jennifer / Borins, Daniel  / Khamsi, James  (FIRM a.d.) ",Water Guardians,"painted steel, painted concrete",None,Existing,waterguardians1.jpg,https://www.toronto.ca/ext/pln/publicart/waterguardians1.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/waterguardians1.jpg,"Three enormous, stylized blue figures stand together above a pathway that passes beneath them; one figure is pouring out waving blue lines intended to be water",13,Toronto Centre,2015,"The Water Guardians is an integrated artwork, landscape design and play project. It depicts three towering abstract figures, keeping watch over  into a stylized river made of recycled rubberized play surface, which flows underneath them. The riverway runs on the same axis as Front Street (east to west within the artwork site) and is punctuated by green mounds of rubberized play surface.",None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35486228, 43.65337254]]}"
162,Public Art & Monuments Collection - City-Owned,21,"276 St. Clair Avenue East, Loring-Wyle Parkette","Wyle, Florence",Young Girl,"bronze, masonry",None,Existing,YoungGirl.jpg,https://www.toronto.ca/ext/pln/publicart/YoungGirl.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/YoungGirl.jpg,Image of artwork: Young Girl,11,University-Rosedale,1938,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38332824, 43.69037204]]}"
163,Public Art & Monuments Collection - City-Owned,220,Bay Street and St. Joseph Street ,"Eloul, Kosso",Zen West,stainless steel,None,Existing,zenwest.jpg,https://www.toronto.ca/ext/pln/publicart/zenwest.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/zenwest.jpg,Image of artwork: Zen West,13,Toronto Centre,1980,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38772399, 43.6656449]]}"
164,Public Art & Monuments Collection - City-Owned,5,Portland Street and Niagara Street,"Seymour Allward , Walter",War of 1812 Memorial,"bronze, masonry",None,Existing,war1812.jpg,https://www.toronto.ca/ext/pln/publicart/war1812.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/war1812.jpg,Image of artwork: War of 1812 Memorial,10,Spadina-Fort York,1906,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39924106, 43.64245916]]}"
165,Public Art & Monuments Collection - City-Owned,13,"Hanlan's Point, Toronto Island","Hahn, Emanuel",Edward Hanlan,"bronze, masonry",None,Existing,hanlan.jpg,https://www.toronto.ca/ext/pln/publicart/hanlan.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/hanlan.jpg,Image of artwork: Edward Hanlan,10,Spadina-Fort York,1926,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3772755, 43.6152152]]}"
166,Public Art & Monuments Collection - City-Owned,None,"29 Lower River Street, Underpass Park","Raff, Paul",Mirage,None,None,Existing,mirage2.jpg,https://www.toronto.ca/ext/pln/publicart/mirage1.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/mirage1.jpg,Nightime view of honeycomb mirrors suspended beneath expressway with blue and purple lights illuminating support columns.,13,Toronto Centre,2012,This installation of 57 octagonal mirror-polished stainless steel shapes applied to the underside of the Richmond/Adelaide overpasses draws inspiration from a mirage:  an optical illusion created by atmospheric conditions.  Each of the panels is slightly different in size and spacing to create a subtle sense of movement as their mirror polished surfaces bounce light around the space.,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35504675, 43.65603683]]}"
167,Public Art & Monuments Collection - City-Owned,17,College Street and Queen's Park Crescent East,Sir Thomas Brock,Robert Raikes,"bronze, masonry",None,Existing,robertraikes.jpg,https://www.toronto.ca/ext/pln/publicart/robertraikes.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/robertraikes.jpg,Image of artwork: Robert Raikes,11,University-Rosedale,1930,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.392036, 43.660935]]}"
168,Public Art & Monuments Collection - City-Owned,29,"Memorial Park Avenue and Durant Avenue, Memorial Park","Gladstone, Gerald",Pylon,"concrete, bronze",None,Existing,pylon.jpg,https://www.toronto.ca/ext/pln/publicart/pylon.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/pylon.jpg,Image of artwork: Pylon,14,Toronto-Danforth,1960,None,None,None,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32927016, 43.69191744]]}"
169,Public Art & Monuments Collection - City-Owned,188,"Sherbourne Street and Queens Quay East, Sherbourne Common","Anholt, Jill",Light Showers,"mixed metal, water",None,Existing,lightshowers1.jpg,https://www.toronto.ca/ext/pln/publicart/lightshowers1.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/lightshowers1.jpg,"Bent concrete columns emit sheets of water into reflecting pool below, daytime view.",10,Spadina-Fort York,2011,"The three components of Light Showers are large-scale functional sculptures, which  celebrate the collection and purification of a new community's rainwater and  transform infrastructure into art. The series of works help to create a new gateway between Toronto and its waterfront whilst playing a crucial role in filtering and oxygenating stormwater from the entire district.",None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3654225, 43.64518228]]}"
170,Public Art & Monuments Collection - City-Owned,201,Bastion Street and Fort York Boulevard.,Bates / Moffat,OKTA,painted concrete,None,Existing,okta.jpg,https://www.toronto.ca/ext/pln/publicart/okta.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/okta.jpg,Image of artwork: OKTA,10,Spadina-Fort York,2014,"OKTA is an installation where multiple points of sound are distributed across the artwork site. A sensor aimed at the sky reads current cloud cover, which determines the sounds that are released across the installation. Just as clouds appear, change and disappear across the sky, so too will sounds - shifting, changing and ephemeral - move across the site.",None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40386609, 43.63755904]]}"
171,Percent for Public Art - Private Developer Program,None,30 British Columbia Rd,"McClelland, Niall",Don't Hate the Player,None,None,Existing,DontHateThePlayer3.jpg,https://www.toronto.ca/ext/pln/publicart/DontHateThePlayer3.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/DontHateThePlayer3.jpg,Image of artwork: Don't Hate the Player,10,Spadina-Fort York,2016,None,None,Maple Leaf Sports & Entertainment Ltd.,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42799519, 43.63213686]]}"
172,Percent for Public Art - Private Developer Program,None,224 King Street West,"Pernu, Jaakko",Runaway Forest,None,None,Existing,RunawayForest.jpg,https://www.toronto.ca/ext/pln/publicart/RunawayForest.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/RunawayForest.jpg,Image of artwork: Runaway Forest,10,Spadina-Fort York,2015,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38727411, 43.64738014]]}"
173,Percent for Public Art - Private Developer Program,None,1235 Wilson Ave,"Marman, Jennifer / Borins, Daniel",Humber Molecule Trees,None,None,Existing,HumberMoleculeTrees1.jpg,https://www.toronto.ca/ext/pln/publicart/HumberMoleculeTrees1.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/HumberMoleculeTrees1.jpg,Image of artwork: Humber Molecule Trees,6,York Centre,2017,None,None,None,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48921562, 43.72425819]]}"
174,Public Art & Monuments Collection - City-Owned,None,Bay Street and St. Joseph Street,"MacLeod, Myfanwy",Primrose,bronze,None,Existing,Primrose.jpg,https://www.toronto.ca/ext/pln/publicart/Primrose.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Primrosethumb.jpg,Image of artwork: Primrose,13,Toronto Centre,2019,"Primrose is based, in part, on the story of a baby donkey who was born prematurely. Thanks to vets who fitted her with a pair of pink casts, Primrose was able to walk. This story embodies the phenomenon of heart-warming and inspirational news reports about animals. But the little donkey is more than just a way to end the news day on an upbeat note, she is also a creature deeply embedded in myth and folklore. In the West, the donkey has often been used to symbolically represent notions of service, suffering, humility, and peace. Primrose is part of a trilogy of monumental animal sculptures by MacLeod, along with The Birds (2010), and The Lady (2017), which draws on the symbolic language of animals in Western Christian art and literature.",None,None,None,portrait, , ,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.387967, 43.665723]]}"
175,Public Art & Monuments Collection - City-Owned,None,Lower Don Trail,"Lexier, Micah",Mechanisms for Suspending Coloured Shapes,None,None,Existing,ColouredShapesMain.jpg,https://www.toronto.ca/ext/pln/publicart/ColouredShapesMain.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/ColouredShapes.jpg,Image of artwork: Mechanisms for Suspending Coloured Shapes,16,Don Valley East,2020,"Nine metal sculptures, positioned along the trail, lift coloured shapes high in the air. This artwork places scribbles of intense color within the natural landscape, creating moments of surprise and discovery. Playful and open-ended, the artwork shifts with the seasons, becoming increasingly visible as the trees shed their leaves.",None,City of Toronto,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.33354, 43.70371]]}"
176,Percent for Public Art - Private Developer Program,215,"1 York Street, PATH",Banksy,Artifact (Guard with Balloon Dog),None,None,Existing,artifact.jpg,https://www.toronto.ca/ext/pln/publicart/artifact.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/artifact.jpg,Image of artwork: Artifact,10,Spadina-Fort York,2017,None,None,Menkes,None,portrait,https://www.johnsonchou.com/portfolios/artifact-speculum/,External website,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.380085, 43.641956]]}"
